id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg,region,minHighwayDis,minHospitalDis,minMallDis,minParkDis,minPoliceDis,minSchoolDis,minStationDis,crime_rate_per_100000_people
531600,W10,2.0,3,YES,1000-1499 sqft,N,No,22.0,14,1652.0,2064000.0,43.66028676638616,-79.39489196386332,24,2.35,0.98,0.62,1.13,0.71,0.5,0.38,4099.0
531642,W13,1.0,1,YES,500-999 sqft,N,S,15.0,5,706.0,694000.0,43.6332475365362,-79.40410729005646,13,0.64,3.59,0.33,1.26,1.11,0.63,1.23,1577.0
531942,W13,2.0,1,YES,1000-1499 sqft,N,No,9.0,4,867.0,1171000.0,43.63241170297576,-79.41198566879767,7,1.18,4.01,0.81,1.89,0.54,1.26,0.68,1577.0
532190,W10,2.0,2,No,500-999 sqft,Yes,No,0.0,2,576.0,549000.0,43.67934263919869,-79.38296536593283,14,1.16,1.97,0.83,1.37,2.17,0.76,0.66,2548.0
532514,W10,2.0,3,No,1000-1499 sqft,Yes,No,1.0,12,1049.0,1298000.0,43.66662491531402,-79.41706697660045,21,3.5,2.8,0.28,2.62,1.31,0.43,0.3,2816.0
532636,W13,1.0,1,No,0-499 sqft,Yes,E,,10,311.0,380000.0,43.64033286869843,-79.37779838187045,18,0.26,2.41,0.24,1.01,0.72,1.02,0.51,2293.0
532720,W11,1.0,1,YES,500-999 sqft,Yes,No,62.0,11,872.0,1134000.0,43.66258151899426,-79.38503806975925,24,2.15,0.2,0.21,0.5,1.31,0.45,0.28,1520.0
532768,W13,2.0,2,YES,500-999 sqft,Yes,S,4.0,16,687.0,951000.0,43.63118514545759,-79.41424935984071,7,1.15,4.22,0.85,2.1,0.51,1.47,0.65,1577.0
532982,W11,0.0,1,No,500-999 sqft,N,We,0.0,8,466.0,470000.0,43.6585390517637,-79.37849484865205,19,1.53,0.49,0.13,1.07,1.94,0.56,0.3,5132.0
533006,W11,3.0,3,No,1000-1499 sqft,Yes,E,12.0,3,1266.0,1467000.0,43.65253239727489,-79.37538174301034,19,0.82,1.18,0.19,1.78,1.83,0.67,0.33,5132.0
533532,W10,1.0,1,YES,500-999 sqft,Yes,No,2.0,16,437.0,553000.0,43.671306755888445,-79.42545828478188,21,4.25,3.59,0.15,3.32,2.1,0.44,0.98,2030.0
534047,W10,2.0,3,YES,2000-2499 sqft,N,No,3.0,4,2746.0,2973000.0,43.69019309855532,-79.36739962012618,15,0.82,3.41,0.7,1.23,3.9,1.58,1.79,944.0
534448,W10,1.0,1,No,500-999 sqft,Yes,We,8.0,13,466.0,545000.0,43.65568120234523,-79.40440335593316,22,2.03,1.85,0.26,2.04,1.06,0.12,1.23,5186.0
534697,W11,2.0,1,YES,500-999 sqft,N,No,14.0,2,586.0,813000.0,43.667245312759896,-79.38292750712462,8,1.69,0.62,0.17,0.13,1.48,0.33,0.2,2414.0
535264,W11,1.0,1,No,500-999 sqft,Yes,We,10.0,10,363.0,539000.0,43.668180780342176,-79.37498598437202,8,1.25,0.96,0.12,0.78,2.12,0.64,0.47,2301.0
535315,W10,,1,No,,Yes,No,44.0,5,422.0,500000.0,43.67902156062092,-79.3938675999993,1,2.04,2.12,0.78,1.52,1.67,0.72,0.4,2816.0
535560,W13,1.0,1,YES,0-499 sqft,N,No,3.0,11,267.0,429000.0,43.648757286953554,-79.39961370073132,9,1.21,1.97,0.17,1.4,1.62,0.35,1.08,5186.0
535570,W11,2.0,2,YES,1500-1999 sqft,N,No,2.0,0,2540.0,1699000.0,43.65695134405499,-79.36153753784033,16,0.67,1.79,0.26,1.94,2.89,1.07,1.51,1690.0
535808,W10,2.0,2,No,1000-1499 sqft,Yes,S,8.0,10,1084.0,1540000.0,43.65406767643526,-79.41187198525864,17,2.07,2.48,0.37,2.49,1.49,0.56,1.23,2391.0
536182,W13,,2,No,500-999 sqft,Yes,S,21.0,0,447.0,535000.0,43.6357143144125,-79.42297501155113,0,0.52,4.33,0.41,2.67,0.44,1.22,0.33,1848.0
536423,W10,2.0,1,No,500-999 sqft,N,S,13.0,11,1242.0,1227000.0,43.69157915038458,-79.37513930329175,5,1.37,3.39,1.16,1.73,3.63,1.37,1.55,2548.0
536528,W11,2.0,2,YES,1000-1499 sqft,Yes,S,17.0,14,1054.0,1617000.0,43.668626292131485,-79.36530257898526,2,1.12,1.61,0.33,1.38,2.9,1.1,0.62,2374.0
536591,W11,2.0,2,No,2500-2999 sqft,Yes,No,3.0,2,5395.0,3820000.0,43.672556297014765,-79.37155308603212,20,0.69,1.52,0.47,1.21,2.52,1.2,0.23,2548.0
536820,W11,1.0,1,YES,500-999 sqft,Yes,No,17.0,9,782.0,626000.0,43.668543342042376,-79.37030691447053,2,1.11,1.27,0.1,1.16,2.5,0.93,0.56,2301.0
537967,W10,1.0,1,No,1000-1499 sqft,Yes,S,6.0,2,677.0,941000.0,43.67817916153731,-79.37489521832717,20,0.51,1.95,0.77,1.46,2.57,1.2,0.67,2548.0
538153,W13,1.0,1,No,0-499 sqft,N,S,20.0,0,334.0,459000.0,43.64410531093908,-79.38533144131145,18,0.5,1.96,0.15,0.75,0.69,0.91,0.4,1486.0
539114,W13,1.0,1,No,500-999 sqft,N,No,14.0,8,513.0,709000.0,43.63790417915904,-79.3882122267522,3,0.18,2.68,0.27,0.15,0.17,0.52,0.97,1486.0
539181,W10,2.0,2,YES,500-999 sqft,Yes,We,1.0,7,529.0,686000.0,43.67189946052603,-79.42098169603621,21,4.17,3.27,0.21,2.98,1.79,0.4,0.89,2816.0
539281,W10,2.0,2,No,0-499 sqft,Yes,S,7.0,2,312.0,549000.0,43.65519687079112,-79.41539565040985,4,2.32,2.71,0.22,2.78,1.58,0.44,1.02,1425.0
539383,W10,2.0,1,YES,500-999 sqft,Yes,S,16.0,3,698.0,900000.0,43.67712355277764,-79.36896227378101,20,0.15,2.05,0.85,1.68,2.91,1.56,0.4,2548.0
539410,W10,2.0,2,No,0-499 sqft,N,S,3.0,1,370.0,550000.0,43.65898652943629,-79.42186188298885,4,2.92,3.15,0.53,3.13,1.8,0.17,0.51,1425.0
539413,W13,1.0,1,No,500-999 sqft,N,S,5.0,7,662.0,833000.0,43.6433252093501,-79.37680134908331,18,0.27,2.1,0.19,1.2,0.95,0.71,0.32,2293.0
539699,W10,2.0,2,No,500-999 sqft,Yes,S,1.0,3,907.0,819000.0,43.66813498858895,-79.40670280979981,12,3.27,2.05,0.31,1.79,0.59,0.25,0.17,2816.0
539895,W10,2.0,2,No,1000-1499 sqft,N,S,12.0,2,1115.0,1610000.0,43.661296705551706,-79.39918466121108,22,2.59,1.31,0.47,1.34,0.42,0.32,0.75,4099.0
540143,W10,1.0,1,No,500-999 sqft,Yes,S,0.0,6,369.0,524000.0,43.65246698347027,-79.40688763492649,22,1.74,2.18,0.25,2.09,1.46,0.39,1.52,2391.0
540409,W13,1.0,2,No,1500-1999 sqft,N,E,19.0,0,,1366000.0,43.64543711257718,-79.38861467728472,3,0.66,1.86,0.13,0.81,0.86,0.77,0.4,2541.0
540580,W13,1.0,1,No,500-999 sqft,Yes,S,3.0,8,537.0,812000.0,43.64508854432273,-79.40920984499873,23,1.13,2.81,0.46,1.72,1.03,0.87,1.27,1674.0
540788,W13,2.0,2,YES,1500-1999 sqft,N,We,4.0,1,1984.0,1791000.0,43.64295743807856,-79.41496412440269,17,1.38,3.31,0.16,2.08,0.6,1.16,0.83,1674.0
541145,W10,1.0,1,No,0-499 sqft,Yes,S,37.0,1,332.0,480000.0,43.690753240271725,-79.38308463912703,5,1.8,3.24,0.67,1.87,3.22,1.15,0.91,2548.0
541345,W10,3.0,2,YES,1500-1999 sqft,Yes,We,8.0,2,1955.0,1956000.0,43.67004822828656,-79.39066846855535,1,2.01,1.12,0.17,0.59,1.01,0.37,0.04,2816.0
541404,W10,2.0,2,No,500-999 sqft,Yes,No,13.0,6,,507000.0,43.67924914849683,-79.38218266048084,14,1.1,1.96,0.83,1.36,2.2,0.79,0.72,2548.0
541832,W11,1.0,1,YES,1000-1499 sqft,N,S,5.0,2,874.0,986000.0,43.67041272033016,-79.36901070411884,2,0.89,1.48,0.27,1.3,2.64,1.15,0.34,2374.0
541834,W10,,1,No,0-499 sqft,Yes,S,69.0,11,386.0,423000.0,43.66935439725268,-79.40269820328481,12,2.92,1.81,0.3,1.48,0.52,0.45,0.18,2816.0
542374,W13,1.0,1,No,500-999 sqft,N,We,44.0,22,645.0,597000.0,43.63810404648086,-79.38272642082879,18,0.41,2.62,0.23,0.58,0.27,0.96,0.74,1486.0
542855,W10,1.0,1,YES,0-499 sqft,N,No,2.0,7,580.0,559000.0,43.65516013644654,-79.41885354650651,4,2.48,2.98,0.06,2.99,1.8,0.35,0.99,2391.0
543258,W10,1.0,1,YES,500-999 sqft,N,We,15.0,5,416.0,616000.0,43.686147056888174,-79.37913557703725,5,1.21,2.74,0.97,2.16,2.95,1.57,1.04,2548.0
543361,W13,3.0,3,YES,1500-1999 sqft,Yes,E,37.0,1,1889.0,2033000.0,43.64291594790663,-79.37523035390335,18,0.34,2.17,0.11,1.3,1.03,0.66,0.45,2293.0
543804,W13,1.0,1,YES,500-999 sqft,N,No,20.0,13,426.0,550000.0,43.64559766993633,-79.41468555485666,17,1.51,3.12,0.4,2.15,0.89,1.13,1.12,2391.0
544328,W10,1.0,1,No,,Yes,No,18.0,3,416.0,443000.0,43.67068831523745,-79.38114654489661,8,1.33,1.01,0.26,0.48,1.72,0.53,0.37,2414.0
544387,W11,1.0,2,YES,500-999 sqft,N,S,7.0,3,454.0,591000.0,43.66039156945866,-79.35783587815824,16,0.25,2.02,0.06,1.46,3.37,0.64,1.71,1690.0
544499,W10,1.0,1,No,0-499 sqft,N,We,16.0,5,463.0,444000.0,43.67143920115467,-79.38556387800666,8,1.57,1.11,0.08,0.49,1.44,0.35,0.07,2548.0
544847,W10,2.0,2,No,2000-2499 sqft,Yes,No,13.0,11,1353.0,2424000.0,43.68364286985454,-79.38649555422168,14,1.55,2.46,0.64,1.85,2.39,1.11,0.39,2548.0
545444,W10,1.0,1,No,0-499 sqft,Yes,We,23.0,1,311.0,466000.0,43.66137664335585,-79.409908603494,22,2.75,2.17,0.45,2.14,0.82,0.23,0.52,1425.0
545582,W13,1.0,1,YES,500-999 sqft,Yes,No,6.0,5,500.0,767000.0,43.63703691588661,-79.39073314398023,3,0.36,2.81,0.48,0.15,0.39,0.36,1.18,2293.0
545777,W10,1.0,1,No,500-999 sqft,N,No,11.0,2,463.0,698000.0,43.66200926154989,-79.406521397361,22,2.75,1.9,0.42,1.86,0.55,0.18,0.58,4099.0
546143,W13,2.0,2,No,0-499 sqft,Yes,S,7.0,27,546.0,481000.0,43.63910219881331,-79.39020783618328,3,0.2,2.58,0.36,0.1,0.36,0.35,1.0,1486.0
546687,W13,3.0,3,No,500-999 sqft,N,S,7.0,4,1299.0,736000.0,43.65107577938441,-79.40748777809216,22,1.61,2.3,0.4,2.0,1.62,0.41,1.6,2391.0
546771,W10,1.0,1,No,0-499 sqft,Yes,S,8.0,7,271.0,464000.0,43.66387553481865,-79.39140002918411,24,2.45,0.73,0.55,0.66,0.78,0.61,0.37,1520.0
546887,W11,3.0,2,No,1000-1499 sqft,Yes,We,33.0,1,1053.0,1744000.0,43.65915459739329,-79.35494013103141,16,0.13,2.26,0.33,1.49,3.44,0.49,1.96,1690.0
547069,W10,2.0,3,No,500-999 sqft,Yes,No,10.0,14,1136.0,759000.0,43.66340627087072,-79.40810610224344,22,2.93,2.04,0.24,1.94,0.6,0.04,0.38,4099.0
547275,W13,1.0,1,No,0-499 sqft,Yes,No,12.0,1,274.0,382000.0,43.641432464034935,-79.3975138912376,3,0.43,2.54,0.22,0.7,1.0,0.29,1.24,1486.0
547539,W10,1.0,1,YES,500-999 sqft,Yes,S,59.0,15,361.0,556000.0,43.684478177981255,-79.38152287304104,14,1.24,2.54,0.87,1.95,2.68,1.31,0.79,2548.0
547801,W13,1.0,1,No,500-999 sqft,Yes,We,31.0,41,706.0,822000.0,43.6343885598499,-79.42199926880559,0,0.53,4.37,0.47,2.61,0.36,1.39,0.31,1577.0
547907,W10,1.0,1,No,0-499 sqft,Yes,No,,1,557.0,671000.0,43.65572366882672,-79.41463298117837,4,2.34,2.64,0.29,2.73,1.5,0.44,0.98,1425.0
548021,W11,2.0,2,No,,N,No,4.0,32,786.0,956000.0,43.653789376902,-79.37535762010246,19,0.95,1.06,0.27,1.65,1.96,0.78,0.34,5132.0
548273,W10,1.0,1,YES,500-999 sqft,N,No,20.0,7,592.0,717000.0,43.672265753345535,-79.39255352976954,1,2.05,1.41,0.21,0.86,1.07,0.37,0.3,2816.0
548507,W10,1.0,1,YES,500-999 sqft,Yes,S,10.0,14,531.0,686000.0,43.67181013031483,-79.4078427107261,12,3.24,2.3,0.36,1.95,0.95,0.67,0.33,2816.0
548565,W13,1.0,2,YES,0-499 sqft,Yes,No,1.0,15,317.0,449000.0,43.646890664907474,-79.37292197192966,6,0.16,1.83,0.24,1.68,1.45,0.23,0.45,2293.0
549749,W11,1.0,2,No,500-999 sqft,N,No,10.0,13,348.0,489000.0,43.65589956484414,-79.35825835522174,16,0.57,2.08,0.53,1.92,3.0,0.94,1.74,3543.0
550120,W10,2.0,1,YES,500-999 sqft,N,No,34.0,1,980.0,822000.0,43.68851321717712,-79.37340043467746,5,1.04,3.08,0.83,1.74,3.44,1.72,1.57,2548.0
550863,W13,2.0,2,No,1000-1499 sqft,Yes,S,8.0,2,1083.0,1261000.0,43.64458719093319,-79.39558278264748,3,0.81,2.16,0.14,0.84,1.06,0.25,0.93,2541.0
550944,W13,1.0,1,YES,500-999 sqft,Yes,S,11.0,12,361.0,513000.0,43.63885661419186,-79.3900696504392,3,0.2,2.6,0.38,0.07,0.34,0.36,1.0,1486.0
551029,W11,1.0,1,No,500-999 sqft,Yes,E,7.0,2,621.0,707000.0,43.661408063288825,-79.36007901121229,16,0.45,1.83,0.15,1.47,3.31,0.79,1.53,1690.0
551143,W13,2.0,2,No,1500-1999 sqft,Yes,S,17.0,5,1055.0,1639000.0,43.63916462631863,-79.42124516167276,0,0.88,3.97,0.1,2.52,0.38,0.96,0.4,1848.0
551281,W13,1.0,1,No,0-499 sqft,Yes,No,27.0,19,258.0,383000.0,43.64389979626667,-79.37805849875438,18,0.24,2.01,0.25,1.15,0.92,0.75,0.2,2293.0
551632,W13,1.0,1,YES,0-499 sqft,Yes,We,0.0,9,394.0,,43.64411412055064,-79.39602377317274,3,0.75,2.22,0.13,0.81,1.05,0.25,0.99,2541.0
551633,W10,2.0,2,YES,500-999 sqft,N,E,29.0,9,630.0,761000.0,43.68335277284834,-79.36626909901311,15,0.23,2.76,0.14,1.71,3.47,1.84,1.12,944.0
551963,W10,1.0,1,No,500-999 sqft,N,No,30.0,2,905.0,676000.0,43.65782809307953,-79.39769971263003,9,2.19,1.27,0.31,1.48,0.83,0.27,0.64,5186.0
552001,W10,1.0,1,No,500-999 sqft,Yes,No,9.0,22,388.0,533000.0,43.66519447024588,-79.41776025082898,21,3.38,2.83,0.15,2.68,1.35,0.32,0.13,2816.0
552057,W10,2.0,2,YES,2000-2499 sqft,Yes,S,4.0,6,2217.0,1931000.0,43.68710622350635,-79.38622423696977,14,1.72,2.84,0.4,2.13,2.74,1.49,0.61,2548.0
552250,W13,2.0,2,YES,0-499 sqft,Yes,S,44.0,8,469.0,622000.0,43.620720632971896,-79.39460959694205,13,1.94,4.65,1.7,1.52,2.04,1.7,2.59,2293.0
552653,W11,1.0,1,No,0-499 sqft,N,S,2.0,19,320.0,446000.0,43.6691070082186,-79.36527203567883,2,1.07,1.64,0.34,1.36,2.91,1.09,0.57,2374.0
553136,W10,1.0,1,No,0-499 sqft,Yes,S,6.0,2,550.0,661000.0,43.668565652203085,-79.4119481536364,12,3.56,2.46,0.4,2.21,0.97,0.53,0.3,2816.0
553377,W11,2.0,3,No,500-999 sqft,Yes,No,40.0,3,1166.0,1238000.0,43.6554592580552,-79.37712487790134,19,1.17,0.83,0.31,1.43,2.07,0.92,0.34,5132.0
553862,W13,1.0,1,No,0-499 sqft,N,S,14.0,7,379.0,354000.0,43.63963305092844,-79.38478432110153,18,0.22,2.45,0.07,0.45,0.21,0.79,0.65,1486.0
553942,W10,1.0,2,No,500-999 sqft,N,S,32.0,17,444.0,474000.0,43.66658774543787,-79.42625818707462,21,3.72,3.53,0.58,3.36,2.04,0.41,0.47,2030.0
553967,W10,2.0,2,No,1000-1499 sqft,N,We,13.0,10,911.0,1019000.0,43.65510886371855,-79.400602458795,9,1.92,1.6,0.09,1.86,1.09,0.4,0.98,5186.0
554171,W11,1.0,1,No,0-499 sqft,N,S,38.0,8,431.0,523000.0,43.65984331294747,-79.36767020030547,16,1.05,1.24,0.16,1.58,2.74,1.04,1.14,3543.0
554309,W10,0.0,1,No,0-499 sqft,N,E,14.0,8,331.0,437000.0,43.68566799068348,-79.36827908709735,15,0.52,2.92,0.32,1.6,3.5,2.09,1.35,2548.0
555167,W13,2.0,2,No,500-999 sqft,N,No,2.0,12,1178.0,1064000.0,43.636490083024,-79.41262277554142,7,1.08,3.68,0.54,1.83,0.37,1.25,0.5,1577.0
555447,W10,2.0,3,No,500-999 sqft,Yes,No,1.0,2,770.0,1048000.0,43.67531052052358,-79.40226779426919,1,2.73,2.18,0.05,1.69,1.17,0.79,0.39,2816.0
555875,W13,2.0,2,No,500-999 sqft,N,We,31.0,6,966.0,806000.0,43.6509172479925,-79.34831649970063,11,0.3,3.03,1.17,2.32,3.36,1.25,2.38,2293.0
556042,W10,2.0,2,No,500-999 sqft,Yes,S,38.0,2,682.0,673000.0,43.66151782537853,-79.40249935089085,22,2.65,1.58,0.46,1.57,0.39,0.28,0.8,4099.0
556177,W13,0.0,1,No,0-499 sqft,Yes,No,26.0,24,185.0,317000.0,43.63353265159186,-79.39806479276895,13,0.49,3.36,0.24,0.83,1.08,0.27,1.7,1577.0
556216,W10,1.0,1,No,0-499 sqft,N,No,19.0,13,273.0,453000.0,43.65362124036469,-79.4003982528378,9,1.76,1.67,0.07,1.9,1.25,0.31,0.98,5186.0
557006,W11,2.0,2,No,500-999 sqft,N,We,1.0,6,940.0,691000.0,43.67026874879642,-79.37749060589113,8,1.15,1.05,0.16,0.67,1.98,0.77,0.24,2301.0
557148,W10,1.0,1,No,500-999 sqft,Yes,S,,7,380.0,595000.0,43.68064571585167,-79.37387875274514,20,0.49,2.23,0.82,1.73,2.8,1.4,0.88,2548.0
557172,W13,1.0,1,YES,500-999 sqft,N,No,8.0,3,651.0,692000.0,43.645625759959714,-79.42019706500118,17,1.54,3.49,0.11,2.57,0.92,0.69,1.07,2391.0
557232,W13,3.0,3,No,500-999 sqft,N,No,2.0,7,611.0,631000.0,43.635540209587774,-79.40243363053914,13,0.36,3.3,0.1,1.05,1.19,0.43,1.32,1577.0
557918,W13,3.0,2,No,500-999 sqft,N,We,7.0,3,1334.0,1067000.0,43.65120042189868,-79.35388062314016,11,0.46,2.61,1.0,2.32,2.98,1.24,1.94,2293.0
558576,W13,2.0,3,No,0-499 sqft,N,No,9.0,16,360.0,519000.0,43.642305162051926,-79.39187087565257,3,0.45,2.27,0.28,0.48,0.67,0.37,0.83,1486.0
558706,W13,2.0,3,YES,1000-1499 sqft,Yes,No,9.0,0,961.0,1139000.0,43.63062444194083,-79.41922090752773,0,0.78,4.52,0.83,2.5,0.5,1.86,0.6,1577.0
558717,W13,1.0,2,No,0-499 sqft,Yes,E,0.0,20,506.0,562000.0,43.64168963551332,-79.3701637336741,6,0.47,2.44,0.27,1.64,1.34,0.67,0.88,2293.0
558802,W13,2.0,2,No,500-999 sqft,Yes,No,7.0,44,599.0,852000.0,43.644499228373256,-79.37399750074786,18,0.14,2.04,0.21,1.46,1.21,0.46,0.51,2293.0
558830,W10,1.0,1,No,0-499 sqft,N,E,9.0,7,397.0,422000.0,43.672359020667685,-79.40951900285002,12,3.36,2.45,0.36,2.09,1.08,0.76,0.33,2816.0
559078,W10,1.0,1,No,500-999 sqft,N,No,13.0,3,590.0,658000.0,43.65643644133782,-79.41231361969002,4,2.32,2.44,0.44,2.53,1.31,0.54,0.98,1425.0
559533,W13,2.0,2,YES,2500-2999 sqft,N,S,,4,1606.0,2155000.0,43.64292278328292,-79.41761471176758,17,1.39,3.49,0.24,2.28,0.58,0.96,0.78,1674.0
559597,W11,2.0,2,No,1000-1499 sqft,N,S,11.0,3,702.0,881000.0,43.655325940968815,-79.381011492229,10,1.28,0.72,0.16,1.34,1.92,0.92,0.13,6464.0
559777,W13,1.0,2,No,500-999 sqft,N,S,15.0,1,807.0,727000.0,43.65489034461185,-79.3878188619261,10,1.56,0.85,0.24,1.38,1.53,0.52,0.04,6464.0
560058,W13,1.0,1,YES,0-499 sqft,N,No,4.0,9,527.0,481000.0,43.644020935415824,-79.3796527730208,18,0.21,1.98,0.19,1.05,0.85,0.85,0.08,2293.0
560716,W11,1.0,1,YES,500-999 sqft,Yes,E,0.0,5,585.0,657000.0,43.65428775840704,-79.366593786942,6,0.84,1.55,0.32,2.03,2.4,0.76,1.05,3543.0
560780,W10,2.0,3,YES,2000-2499 sqft,Yes,S,2.0,2,2068.0,2415000.0,43.665463056238686,-79.39411044148487,24,2.51,1.0,0.58,0.79,0.56,0.48,0.17,4099.0
561492,W11,1.0,1,YES,500-999 sqft,Yes,No,2.0,2,771.0,773000.0,43.64951453330442,-79.38012324297752,18,0.74,1.37,0.2,1.48,1.37,0.81,0.2,6464.0
561703,W10,2.0,1,YES,1500-1999 sqft,Yes,E,21.0,12,1257.0,1739000.0,43.67006259226806,-79.40107274784017,1,2.77,1.74,0.35,1.37,0.58,0.34,0.25,2816.0
562377,W13,1.0,1,YES,0-499 sqft,Yes,E,2.0,19,568.0,420000.0,43.62964429610519,-79.4167708050128,7,1.01,4.48,0.95,2.36,0.6,1.73,0.73,1577.0
562687,W10,1.0,1,No,0-499 sqft,Yes,No,,8,630.0,540000.0,43.68718176010148,-79.37522267177633,5,1.07,2.9,0.89,1.94,3.23,1.76,1.37,2548.0
562727,W10,1.0,2,No,500-999 sqft,N,S,4.0,2,400.0,564000.0,43.65585811883208,-79.3919703852544,10,1.81,0.97,0.32,1.39,1.24,0.18,0.32,5186.0
562745,W10,1.0,1,YES,500-999 sqft,Yes,S,33.0,2,366.0,582000.0,43.654406178711966,-79.41659976742105,4,2.31,2.83,0.14,2.8,1.71,0.47,1.09,2391.0
563091,W13,1.0,1,No,500-999 sqft,N,E,9.0,7,522.0,535000.0,43.63165317976704,-79.41267070779428,7,1.27,4.11,0.88,1.97,0.55,1.34,0.69,1577.0
563185,W10,2.0,2,No,500-999 sqft,N,S,12.0,0,437.0,623000.0,43.66283935673441,-79.41013545267799,22,2.91,2.2,0.3,2.11,0.77,0.15,0.36,4099.0
563683,W11,1.0,1,YES,500-999 sqft,Yes,S,16.0,8,516.0,661000.0,43.661140357775466,-79.36452280047718,16,0.8,1.48,0.18,1.73,2.96,1.15,1.42,1690.0
563738,W13,1.0,1,No,500-999 sqft,N,E,16.0,27,413.0,592000.0,43.6442661132773,-79.4153760796533,17,1.47,3.25,0.3,2.15,0.74,1.09,0.96,1674.0
563784,W10,3.0,2,No,4000+ sqft,N,No,30.0,1,2360.0,3258000.0,43.69080371510788,-79.38860618455365,14,2.12,3.27,0.31,1.68,3.05,1.13,0.52,2548.0
564085,W10,1.0,1,YES,0-499 sqft,N,No,11.0,16,408.0,596000.0,43.65478782889491,-79.39926954987469,9,1.89,1.52,0.09,1.81,1.13,0.31,0.88,5186.0
564276,W13,1.0,1,No,0-499 sqft,N,No,8.0,2,320.0,442000.0,43.64035070673095,-79.37666475795665,18,0.32,2.42,0.2,1.1,0.8,0.97,0.55,2293.0
564384,W10,1.0,1,YES,500-999 sqft,N,No,6.0,2,396.0,556000.0,43.66488103484044,-79.41300100967015,12,3.2,2.45,0.06,2.3,0.97,0.43,0.18,2816.0
564726,W13,2.0,2,No,1000-1499 sqft,Yes,S,7.0,8,944.0,1222000.0,43.645688335656345,-79.41459224183735,17,1.51,3.11,0.4,2.15,0.9,1.14,1.13,2391.0
564757,W10,1.0,1,No,500-999 sqft,Yes,S,24.0,37,,637000.0,43.6831063069202,-79.39068725542344,14,1.85,2.47,0.6,1.85,2.19,1.05,0.16,2548.0
565007,W10,1.0,1,YES,500-999 sqft,Yes,E,1.0,19,929.0,910000.0,43.65662124849828,-79.39616257628694,9,2.02,1.21,0.37,1.49,1.0,0.1,0.59,5186.0
565148,W13,2.0,2,YES,1500-1999 sqft,Yes,S,5.0,2,1485.0,1698000.0,43.65088488446278,-79.35873967914452,11,0.34,2.28,0.61,2.46,2.63,0.96,1.54,2293.0
565212,W10,1.0,1,No,500-999 sqft,N,S,8.0,15,568.0,799000.0,43.6760683496996,-79.39086157071888,1,1.81,1.73,0.57,1.12,1.49,0.32,0.62,2816.0
565517,W13,1.0,1,YES,0-499 sqft,Yes,S,2.0,0,309.0,401000.0,43.64176175533039,-79.37666097934573,18,0.25,2.27,0.1,1.14,0.87,0.84,0.43,2293.0
565769,W10,2.0,2,No,500-999 sqft,Yes,No,6.0,22,508.0,811000.0,43.65935088483577,-79.39467682372793,24,2.26,0.98,0.59,1.19,0.8,0.4,0.36,4099.0
565999,W13,1.0,1,No,0-499 sqft,Yes,We,0.0,10,630.0,503000.0,43.64229461058332,-79.38122298110862,18,0.12,2.16,0.04,0.84,0.62,1.06,0.26,1486.0
566243,W10,1.0,1,YES,500-999 sqft,Yes,No,2.0,2,766.0,727000.0,43.65915488880249,-79.39485735896565,24,2.25,1.0,0.57,1.21,0.8,0.38,0.38,4099.0
566298,W13,2.0,1,No,500-999 sqft,Yes,No,15.0,7,1139.0,851000.0,43.642888175450125,-79.38320098996529,18,0.29,2.09,0.2,0.75,0.59,1.0,0.29,1486.0
567633,W10,1.0,1,No,500-999 sqft,Yes,E,21.0,10,668.0,986000.0,43.668016283436295,-79.41239204411251,12,3.52,2.48,0.33,2.24,0.98,0.53,0.25,2816.0
567771,W10,1.0,1,YES,0-499 sqft,N,S,16.0,23,784.0,609000.0,43.6735033312105,-79.41613684542105,21,3.86,2.98,0.64,2.64,1.55,0.73,0.75,2816.0
567832,W13,2.0,1,No,500-999 sqft,N,S,2.0,6,482.0,615000.0,43.63570161762114,-79.4029275515277,13,0.37,3.31,0.06,1.08,1.15,0.47,1.28,1577.0
567890,W10,1.0,1,No,500-999 sqft,Yes,No,30.0,34,517.0,595000.0,43.69009581096638,-79.37973312346963,5,1.55,3.17,0.9,2.08,3.28,1.31,1.15,2548.0
568870,W10,3.0,3,No,500-999 sqft,N,S,45.0,12,864.0,1062000.0,43.68510818722781,-79.36352422764439,15,0.19,3.04,0.15,1.42,3.76,1.87,1.17,944.0
568973,W10,3.0,2,No,500-999 sqft,Yes,No,3.0,2,851.0,1014000.0,43.68907871389212,-79.37866393528681,5,1.41,3.07,0.97,2.09,3.24,1.45,1.22,2548.0
568995,W10,1.0,1,No,500-999 sqft,Yes,No,14.0,9,541.0,553000.0,43.67652985266688,-79.39034962676611,1,1.76,1.76,0.63,1.15,1.55,0.34,0.57,2816.0
569448,W10,2.0,2,YES,500-999 sqft,Yes,S,12.0,6,794.0,928000.0,43.67795110589922,-79.37264336080942,20,0.33,1.99,0.83,1.54,2.7,1.35,0.57,2548.0
570353,W13,1.0,1,YES,500-999 sqft,Yes,S,13.0,29,560.0,564000.0,43.65045985845342,-79.35048391162378,11,0.36,2.89,1.28,2.37,3.18,1.29,2.2,2293.0
571848,W11,1.0,1,No,500-999 sqft,Yes,S,11.0,0,642.0,838000.0,43.66503761433986,-79.35881973052398,16,0.62,1.97,0.47,1.1,3.39,0.76,1.25,2374.0
